440,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00682,655,10,1.49,440,180,-1,227,0.01,-1,201,0.05,-1,259,0.04,-1,440,180,-1,225,10.6,-1
0.00909,883,12,2.01,440,180,-1,260,0.02,-1,228,178,-1,403,0.1,-1,440,180,-1,259,11.2,-1
0.0114,1110,13,2.52,440,180,-1,292,0.01,-1,250,178,-1,432,0.17,-1,440,180,-1,285,11.3,-1
0.0138,1350,15,3.07,440,180,-1,298,0,-1,267,178,-1,438,0.28,-1,440,180,-1,292,12.3,-1
0.0477,4518,35,10.3,440,180,-1,378,0.01,-1,440,180,-1,440,2.79,-1,440,180,-1,371,18.9,-1
0.1,9688,65,22,440,180,-1,404,0.03,-1,440,180,-1,440,10.9,-1,440,180,-1,397,29.5,-1
0.2,19031,112,43.3,440,180,-1,417,0.06,-1,440,180,-1,440,39.5,-1,440,180,-1,415,49.9,-1

460,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00652,714,9,1.55,460,180,-1,249,0.01,-1,217,0.28,-1,344,0.05,-1,460,180,-1,246,11.6,-1
0.0087,934,11,2.03,460,180,-1,273,0.02,-1,236,168,-1,420,0.12,-1,460,180,-1,268,12.1,-1
0.0109,1151,13,2.5,460,180,-1,296,0.01,-1,260,178,-1,448,0.18,-1,460,180,-1,293,12.6,-1
0.0133,1427,16,3.1,460,180,-1,316,0.01,-1,288,178,-1,459,0.32,-1,460,180,-1,310,13.1,-1
0.0466,5026,36,10.9,460,180,-1,396,0.02,-1,460,180,-1,460,3.17,-1,460,180,-1,391,20.6,-1
0.1,10342,64,22.5,460,180,-1,422,0.04,-1,460,180,-1,460,13.3,-1,460,180,-1,418,31.3,-1
0.2,20956,116,45.6,460,180,-1,437,0.05,-1,460,180,-1,460,62.1,-1,460,180,-1,435,54.4,-1

480,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00625,646,10,1.35,480,180,-1,236,0.02,-1,208,0.04,-1,208,0.04,-1,480,180,-1,233,11.6,-1
0.00833,954,10,1.99,480,180,-1,283,0.01,-1,246,178,-1,444,0.11,-1,480,180,-1,276,13,-1
0.0104,1219,13,2.54,480,180,-1,312,0.01,-1,274,178,-1,470,0.14,-1,480,180,-1,309,13.6,-1
0.0129,1530,16,3.19,480,180,-1,330,0.01,-1,302,178,-1,477,0.39,-1,480,180,-1,328,14.3,-1
0.0456,5253,35,10.9,480,180,-1,411,0.03,-1,480,180,-1,480,3.59,-1,480,180,-1,405,22,-1
0.1,11613,72,24.2,480,180,-1,443,0.04,-1,480,180,-1,480,17.8,-1,480,180,-1,440,35.1,-1
0.2,22969,126,47.9,480,180,-1,455,0.06,-1,480,180,-1,480,72,-1,480,180,-1,455,59.5,-1

500,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.006,775,9,1.55,500,180,-1,273,0.02,-1,243,3.44,-1,396,0.06,-1,500,180,-1,271,13.6,-1
0.008,968,11,1.94,500,180,-1,297,0.02,-1,260,178,-1,467,0.12,-1,500,180,-1,294,14.1,-1
0.01,1240,12,2.48,500,180,-1,316,0.02,-1,285,179,-1,488,0.21,-1,500,180,-1,314,14.7,-1
0.0124,1539,13,3.08,500,180,-1,351,0.01,-1,309,179,-1,493,0.35,-1,500,180,-1,344,15.4,-1
0.0447,5595,36,11.2,500,180,-1,425,0.03,-1,500,180,-1,500,4.4,-1,500,180,-1,423,23.9,-1
0.1,12497,73,25,500,180,-1,465,0.03,-1,500,180,-1,500,19.2,-1,500,180,-1,457,38.1,-1
0.2,24869,132,49.7,500,180,-1,476,0.06,-1,500,180,-1,500,86.9,-1,500,180,-1,474,65.9,-1

500,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.006,723,9,1.45,500,180,-1,269,0.01,-1,228,0.08,-1,379,0.05,-1,500,180,-1,266,13.4,-1
0.008,1002,11,2,500,180,-1,300,0.01,-1,260,178,-1,468,0.14,-1,500,180,-1,298,14.1,-1
0.01,1196,11,2.39,500,180,-1,319,0.02,-1,281,178,-1,487,0.19,-1,500,180,-1,315,14.7,-1
0.0124,1567,16,3.13,500,180,-1,339,0.02,-1,317,179,-1,498,0.39,-1,500,180,-1,337,15.5,-1
0.0447,5557,36,11.1,500,180,-1,430,0.02,-1,500,180,-1,500,4.1,-1,500,180,-1,426,23.8,-1
0.1,12494,69,25,500,180,-1,461,0.03,-1,500,180,-1,500,19.6,-1,500,180,-1,458,38.2,-1
0.2,24876,128,49.8,500,180,-1,480,0.07,-1,500,180,-1,500,67.9,-1,500,180,-1,475,65.9,-1

550,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00545,824,9,1.5,550,180,-1,296,0.02,-1,256,0.79,-1,436,0.07,-1,550,180,-1,292,16.2,-1
0.00727,1101,10,2,550,180,-1,322,0.02,-1,294,178,-1,522,0.13,-1,550,180,-1,318,17,-1
0.00909,1307,12,2.38,550,180,-1,345,0.02,-1,307,179,-1,538,0.26,-1,550,180,-1,341,17.4,-1
0.0115,1796,14,3.27,550,180,-1,373,0.01,-1,348,179,-1,550,0.34,-1,550,180,-1,370,18.6,-1
0.0426,6362,40,11.6,550,180,-1,470,0.03,-1,550,180,-1,550,5.81,-1,550,180,-1,465,28.3,-1
0.1,15134,81,27.5,550,180,-1,513,0.05,-1,550,180,-1,550,32.5,-1,550,180,-1,507,46.9,-1
0.2,29916,144,54.4,550,180,-1,528,0.08,-1,550,180,-1,550,135,-1,550,180,-1,525,81.2,-1

600,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.005,911,9,1.52,600,180,-1,324,0.02,-1,283,0.37,-1,454,0.09,-1,600,180,-1,321,19.2,-1
0.00667,1179,12,1.97,600,180,-1,361,0.02,-1,312,179,-1,553,0.15,-1,600,180,-1,358,19.9,-1
0.00833,1462,13,2.44,600,180,-1,379,0.02,-1,343,179,-1,582,0.27,-1,600,180,-1,375,20.6,-1
0.0107,1912,16,3.19,600,180,-1,415,0.02,-1,382,179,-1,593,0.5,-1,600,180,-1,410,21.6,-1
0.0408,7282,40,12.1,600,180,-1,518,0.03,-1,600,180,-1,600,7.66,-1,600,180,-1,514,33,-1
0.1,17799,80,29.7,600,180,-1,562,0.05,-1,600,180,-1,600,40.8,-1,600,180,-1,556,56.8,-1
0.2,36025,152,60,600,180,-1,578,0.11,-1,600,180,-1,600,175,-1,600,180,-1,574,92.6,-1

650,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00462,953,10,1.47,650,180,-1,336,0.02,-1,295,0.28,-1,442,0.08,-1,650,180,-1,335,22,-1
0.00615,1299,11,2,650,180,-1,397,0.02,-1,340,179,-1,600,0.21,-1,650,180,-1,392,23,-1
0.00769,1645,12,2.53,650,180,-1,415,0.02,-1,381,178,-1,636,0.43,-1,650,180,-1,412,23.9,-1
0.00996,2059,18,3.17,650,180,-1,450,0.02,-1,408,178,-1,645,0.72,-1,650,180,-1,444,24.8,-1
0.0392,8223,41,12.7,650,180,-1,562,0.04,-1,650,180,-1,650,9.36,-1,650,180,-1,556,36.2,-1
0.1,21248,89,32.7,650,180,-1,613,0.06,-1,650,180,-1,650,52.2,-1,650,180,-1,606,67.2,-1
0.2,42278,166,65,650,180,-1,628,0.12,-1,650,180,-1,567,179,-1,650,180,-1,625,119,-1

700,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00429,1034,10,1.48,700,180,-1,361,0.03,-1,321,0.86,-1,500,0.11,-1,700,180,-1,359,25.4,-1
0.00571,1451,11,2.07,700,180,-1,414,0.02,-1,374,178,-1,658,0.27,-1,700,180,-1,412,26.6,-1
0.00714,1751,13,2.5,700,180,-1,460,0.03,-1,404,178,-1,684,0.5,-1,700,180,-1,457,27.4,-1
0.00936,2304,13,3.29,700,180,-1,493,0.03,-1,455,179,-1,698,0.92,-1,700,180,-1,487,28.6,-1
0.0378,9327,47,13.3,700,180,-1,612,0.05,-1,700,180,-1,700,11.6,-1,700,180,-1,607,44.4,-1
0.1,24468,95,35,700,180,-1,657,0.08,-1,700,180,-1,700,89.5,-1,700,180,-1,654,79.1,-1
0.2,49082,181,70.1,700,180,-1,676,0.16,-1,700,180,-1,557,178,-1,700,180,-1,673,143,-1

750,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.004,1091,8,1.45,750,180,-1,399,0.03,-1,339,0.17,-1,392,0.13,-1,750,180,-1,398,29.3,-1
0.00533,1472,11,1.96,750,180,-1,445,0.03,-1,395,179,-1,705,0.26,-1,750,180,-1,443,30.3,-1
0.00667,1933,14,2.58,750,180,-1,474,0.03,-1,438,179,-1,733,0.63,-1,750,180,-1,472,31.5,-1
0.00883,2537,17,3.38,750,180,-1,518,0.04,-1,485,179,-1,748,1.18,-1,750,180,-1,513,32.9,-1
0.0365,10280,42,13.7,750,180,-1,657,0.05,-1,750,180,-1,750,15.7,-1,750,180,-1,653,50.5,-1
0.1,28019,102,37.4,750,180,-1,711,0.1,-1,750,180,-1,750,117,-1,750,180,-1,703,92.4,-1
0.2,56065,180,74.8,750,180,-1,727,0.19,-1,750,180,-1,407,179,-1,750,180,-1,723,166,-1

800,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00375,1248,12,1.56,800,180,-1,443,0.04,-1,384,64.7,-1,649,0.16,-1,800,180,-1,440,33.8,-1
0.005,1593,13,1.99,800,180,-1,483,0.04,-1,411,178,-1,749,0.28,-1,800,180,-1,479,34.7,-1
0.00625,1995,12,2.49,800,180,-1,516,0.03,-1,466,178,-1,770,0.57,-1,800,180,-1,512,35.7,-1
0.00836,2604,17,3.26,800,180,-1,553,0.04,-1,511,179,-1,795,1.22,-1,800,180,-1,539,37.3,-1
0.0354,11345,45,14.2,800,180,-1,703,0.06,-1,800,180,-1,800,18.7,-1,800,180,-1,699,57.1,-1
0.1,32009,105,40,800,180,-1,757,0.11,-1,800,180,-1,800,143,-1,800,180,-1,752,108,-1
0.2,63561,191,79.5,800,180,-1,776,0.21,-1,800,180,-1,362,178,-1,800,180,-1,773,180,-1

850,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00353,1261,10,1.48,850,180,-1,451,0.04,-1,392,0.24,-1,465,0.14,-1,850,180,-1,449,37.6,-1
0.00471,1741,13,2.05,850,180,-1,515,0.03,-1,453,178,-1,795,0.41,-1,850,180,-1,511,39.1,-1
0.00588,2070,14,2.44,850,180,-1,547,0.04,-1,494,179,-1,831,0.69,-1,850,180,-1,543,40,-1
0.00794,2863,19,3.37,850,180,-1,603,0.04,-1,552,180,-1,849,1.54,-1,850,180,-1,597,41.9,-1
0.0343,12331,46,14.5,850,180,-1,750,0.06,-1,850,180,-1,850,22.9,-1,850,180,-1,745,63.8,-1
0.1,36068,113,42.4,850,180,-1,809,0.13,-1,850,180,-1,849,178,-1,850,180,-1,803,123,-1
0.2,72294,211,85.1,850,180,-1,826,0.23,-1,850,180,-1,366,179,-1,850,180,-1,850,180,-1

900,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00333,1361,10,1.51,900,180,-1,489,0.04,-1,428,5.1,-1,680,0.2,-1,900,180,-1,487,42.7,-1
0.00444,1728,11,1.92,900,180,-1,520,0.04,-1,462,177,-1,812,0.41,-1,900,180,-1,516,43.6,-1
0.00556,2255,13,2.51,900,180,-1,567,0.05,-1,517,179,-1,874,0.89,-1,900,180,-1,562,44.9,-1
0.00756,3053,17,3.39,900,180,-1,622,0.04,-1,900,180,-1,896,1.55,-1,900,180,-1,619,47.3,-1
0.0333,13326,51,14.8,900,180,-1,794,0.08,-1,900,180,-1,900,25.4,-1,900,180,-1,789,70.9,-1
0.1,40717,115,45.2,900,180,-1,859,0.15,-1,900,180,-1,684,177,-1,900,180,-1,853,142,-1
0.2,81269,212,90.3,900,180,-1,874,0.19,-1,900,180,-1,321,178,-1,900,180,-1,900,180,-1

950,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00316,1463,11,1.54,950,180,-1,510,0.04,-1,450,16.4,-1,730,0.22,-1,950,180,-1,507,47.5,-1
0.00421,1911,10,2.01,950,180,-1,568,0.05,-1,505,180,-1,869,0.6,-1,950,180,-1,565,48.8,-1
0.00526,2373,14,2.5,950,180,-1,618,0.05,-1,551,180,-1,927,1.03,-1,950,180,-1,614,50,-1
0.00722,3260,16,3.43,950,180,-1,677,0.05,-1,950,180,-1,947,2.36,-1,950,180,-1,673,52.1,-1
0.0324,14712,48,15.5,950,180,-1,845,0.08,-1,950,180,-1,950,34.6,-1,950,180,-1,837,79.8,-1
0.1,45303,126,47.7,950,180,-1,908,0.17,-1,950,180,-1,661,179,-1,950,180,-1,901,162,-1
0.2,89994,231,94.7,950,180,-1,926,0.32,-1,950,180,-1,257,179,-1,950,180,-1,950,180,-1

1000,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.003,1535,9,1.53,1000,180,-1,542,0.05,-1,464,0.77,-1,709,0.25,-1,1000,180,-1,541,52.1,-1
0.004,2035,12,2.04,1000,180,-1,604,0.05,-1,537,179,-1,936,0.48,-1,1000,180,-1,602,51.2,-1
0.005,2478,14,2.48,1000,180,-1,639,0.05,-1,584,180,-1,975,1.06,-1,1000,180,-1,634,55,-1
0.00691,3535,16,3.54,1000,180,-1,702,0.06,-1,1000,180,-1,998,2.4,-1,1000,180,-1,697,57.8,-1
0.0316,15784,51,15.8,1000,180,-1,893,0.09,-1,1000,180,-1,1000,40.5,-1,1000,180,-1,883,86.9,-1
0.1,49964,130,50,1000,180,-1,960,0.19,-1,1000,180,-1,650,179,-1,1000,180,-1,951,179,-1
0.2,99838,239,99.8,1000,180,-1,976,0.35,-1,1000,180,-1,304,178,-1,1000,180,-1,1000,180,-1

