360,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00833,518,8,1.44,360,3,-1,190,0,-1,172,0.28,-1,262,0.02,-1,172,0.45,172,360,3,-1
0.0111,719,11,2,360,3,-1,219,0.01,-1,360,3,-1,324,0.05,-1,360,3,-1,360,3,-1
0.0139,879,11,2.44,360,3,-1,238,0.01,-1,360,3,-1,352,0.07,-1,360,3,-1,360,3,-1
0.0164,1039,12,2.89,360,3,-1,246,0.01,-1,360,3,-1,359,0.13,-1,360,3,-1,360,3,-1
0.0527,3379,31,9.39,360,3,-1,306,0.01,-1,360,3,-1,360,0.84,-1,360,3,-1,360,3,-1
0.1,6510,56,18.1,360,3,-1,325,0.02,-1,360,3,-1,360,3,-1,360,3,-1,360,3,-1
0.2,12790,94,35.5,360,3,-1,341,0.03,-1,360,3,-1,360,3,-1,360,3,-1,360,3,-1

380,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00789,591,9,1.56,380,3,-1,206,0.01,-1,179,0.17,-1,303,0.03,-1,179,0.6,179,380,3,-1
0.0105,764,10,2.01,380,3,-1,225,0.01,-1,380,3,-1,344,0.05,-1,380,3,-1,380,3,-1
0.0132,962,12,2.53,380,3,-1,245,0.01,-1,380,3,-1,370,0.11,-1,380,3,-1,380,3,-1
0.0156,1128,14,2.97,380,3,-1,257,0.01,-1,380,3,-1,373,0.13,-1,380,3,-1,380,3,-1
0.0513,3636,30,9.57,380,3,-1,329,0.01,-1,380,3,-1,380,1.09,-1,380,3,-1,380,3,-1
0.1,7357,55,19.4,380,3,-1,348,0.02,-1,380,3,-1,380,3,-1,380,3,-1,380,3,-1
0.2,14554,101,38.3,380,3,-1,357,0.04,-1,380,3,-1,380,3,-1,380,3,-1,380,3,-1

400,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
